Year,dayofyear,Avg_Hail,Avg_Rain,Avg_Rintensity_Avg,hours,Max_Rain,Min_Rain,Max_Rintensity_Avg,Min_Rintensity_Avg,Date
2017,51,9.99999999999999e-002,289.135,0.0308333335,4,289.16,289.12,1.25,0,2017-02-20
2017,51,9.99999999999999e-002,289.166833333333,1.13888893333333e-002,5,289.18,289.16,0.2166667,0,2017-02-20
2017,51,9.99999999999999e-002,289.233898305085,8.77777828333333e-002,6,289.27,289.18,1.516667,0,2017-02-20
2017,51,9.99999999999999e-002,289.3045,0.0655555555,7,289.35,289.27,0.8833333,0,2017-02-20
2017,51,9.99999999999999e-002,289.3745,0.0358333335,8,289.39,289.35,1.2,0,2017-02-20
2017,51,9.99999999999999e-002,289.413166666667,5.22222226666667e-002,9,289.45,289.39,1.25,0,2017-02-20
2017,51,9.99999999999999e-002,289.452033898305,3.33333283333333e-003,10,289.46,289.45,0.1333333,0,2017-02-20
2017,51,9.99999999999999e-002,289.46,0,11,289.46,289.46,0,0,2017-02-20
2017,51,9.99999999999999e-002,289.4635,1.16666666666667e-002,12,289.47,289.46,0.2333333,0,2017-02-20
2017,51,9.99999999999999e-002,289.484166666666,0.018333335,13,289.5,289.48,0.3333333,0,2017-02-20
2017,51,9.99999999999999e-002,289.5,1.66666683333333e-003,14,289.5,289.5,0.06666667,0,2017-02-20
2017,51,9.99999999999999e-002,289.5,0,15,289.5,289.5,0,0,2017-02-20
2017,51,9.99999999999999e-002,289.5,0,16,289.5,289.5,0,0,2017-02-20
2017,51,9.99999999999999e-002,289.5,0,17,289.5,289.5,0,0,2017-02-20
2017,51,9.99999999999999e-002,289.5,0,18,289.5,289.5,0,0,2017-02-20
2017,51,9.99999999999999e-002,289.5,0,19,289.5,289.5,0,0,2017-02-20
2017,51,9.99999999999999e-002,289.5,0,20,289.5,289.5,0,0,2017-02-20
2017,51,9.99999999999999e-002,289.5,0,21,289.5,289.5,0,0,2017-02-20
2017,51,9.99999999999999e-002,289.5,0,22,289.5,289.5,0,0,2017-02-20
2017,51,9.99999999999999e-002,289.5,0,23,289.5,289.5,0,0,2017-02-20
2017,52,9.99999999999999e-002,289.5,0,0,289.5,289.5,0,0,2017-02-21
2017,52,9.99999999999999e-002,289.5,0,1,289.5,289.5,0,0,2017-02-21
2017,52,9.99999999999999e-002,289.5,0,2,289.5,289.5,0,0,2017-02-21
2017,52,9.99999999999999e-002,289.5,0,3,289.5,289.5,0,0,2017-02-21
2017,52,9.99999999999999e-002,289.5,0,4,289.5,289.5,0,0,2017-02-21
2017,52,9.99999999999999e-002,289.5,0,5,289.5,289.5,0,0,2017-02-21
2017,52,9.99999999999999e-002,289.5,0,6,289.5,289.5,0,0,2017-02-21
2017,52,9.99999999999999e-002,289.5,0,7,289.5,289.5,0,0,2017-02-21
2017,52,9.99999999999999e-002,289.5,0,8,289.5,289.5,0,0,2017-02-21
2017,52,9.99999999999999e-002,289.5,0,9,289.5,289.5,0,0,2017-02-21
2017,52,9.99999999999999e-002,289.5,0,10,289.5,289.5,0,0,2017-02-21
2017,52,9.99999999999999e-002,289.5,0,11,289.5,289.5,0,0,2017-02-21
2017,52,9.99999999999999e-002,289.5,0,12,289.5,289.5,0,0,2017-02-21
2017,52,9.99999999999999e-002,289.528166666667,4.22222231666667e-002,13,289.55,289.5,1.1,0,2017-02-21
2017,52,9.99999999999999e-002,289.5895,4.02777761666667e-002,14,289.6,289.56,0.5,0,2017-02-21
2017,52,9.99999999999999e-002,289.6,0,15,289.6,289.6,0,0,2017-02-21
2017,52,9.99999999999999e-002,289.610666666667,0.011666667,16,289.62,289.6,0.5,0,2017-02-21
2017,52,9.99999999999999e-002,289.631333333333,5.66666656666667e-002,17,289.69,289.62,0.8999999,0,2017-02-21
2017,52,9.99999999999999e-002,289.911833333333,0.348055556333333,18,290.07,289.69,2.633333,0,2017-02-21
2017,52,9.99999999999999e-002,290.205,0.2233333365,19,290.32,290.07,2.2,0,2017-02-21
2017,52,9.99999999999999e-002,290.777833333333,0.727222211833333,20,291.09,290.32,2.533333,0,2017-02-21
2017,52,9.99999999999999e-002,291.369833333333,0.784999996833333,21,291.92,291.09,4.033333,0,2017-02-21
2017,52,9.99999999999999e-002,293.487833333333,2.34805546016667,22,294.3,291.92,10.45,0,2017-02-21
2017,52,9.99999999999999e-002,294.3,0,23,294.3,294.3,0,0,2017-02-21
2017,53,9.99999999999999e-002,294.3,0,0,294.3,294.3,0,0,2017-02-22
2017,53,9.99999999999999e-002,294.3,0,1,294.3,294.3,0,0,2017-02-22
2017,53,9.99999999999999e-002,294.3,0,2,294.3,294.3,0,0,2017-02-22
2017,53,9.99999999999999e-002,294.303333333333,0.009444444,3,294.31,294.3,0.4833333,0,2017-02-22
2017,53,9.99999999999999e-002,294.342666666667,5.44444373333333e-002,4,294.37,294.31,1.333333,0,2017-02-22
2017,53,9.99999999999999e-002,294.37,0,5,294.37,294.37,0,0,2017-02-22
2017,53,9.99999999999999e-002,294.37,0,6,294.37,294.37,0,0,2017-02-22
2017,53,9.99999999999999e-002,294.37,0,7,294.37,294.37,0,0,2017-02-22
2017,53,9.99999999999999e-002,294.37,1.66666683333333e-003,8,294.37,294.37,0.08333334,0,2017-02-22
2017,53,9.99999999999999e-002,294.378666666667,1.13888883333333e-002,9,294.39,294.37,0.45,0,2017-02-22
2017,53,9.99999999999999e-002,294.392833333333,0.009722223,10,294.4,294.39,0.1666667,0,2017-02-22
2017,53,9.99999999999999e-002,294.406333333333,2.58333333333333e-002,11,294.43,294.4,0.8333333,0,2017-02-22
2017,53,9.99999999999999e-002,294.43,0,12,294.43,294.43,0,0,2017-02-22
2017,53,9.99999999999999e-002,294.43,0,13,294.43,294.43,0,0,2017-02-22
2017,53,9.99999999999999e-002,294.43,8.33333333333333e-004,14,294.43,294.43,0.05,0,2017-02-22
2017,53,9.99999999999999e-002,294.43,0,15,294.43,294.43,0,0,2017-02-22
2017,53,9.99999999999999e-002,294.43,0,16,294.43,294.43,0,0,2017-02-22
2017,53,9.99999999999999e-002,294.43,0,17,294.43,294.43,0,0,2017-02-22
2017,53,9.99999999999999e-002,294.43,0,18,294.43,294.43,0,0,2017-02-22
2017,53,9.99999999999999e-002,294.43,0,19,294.43,294.43,0,0,2017-02-22
2017,53,9.99999999999999e-002,294.43,0,20,294.43,294.43,0,0,2017-02-22
2017,53,9.99999999999999e-002,294.43,0,21,294.43,294.43,0,0,2017-02-22
2017,53,9.99999999999999e-002,294.43,0,22,294.43,294.43,0,0,2017-02-22
2017,53,9.99999999999999e-002,294.43,0,23,294.43,294.43,0,0,2017-02-22
2017,54,9.99999999999999e-002,294.43,0,0,294.43,294.43,0,0,2017-02-23
2017,54,9.99999999999999e-002,294.715833333333,0.974722177333333,1,295.44,294.43,3.783333,0,2017-02-23
2017,54,9.99999999999999e-002,296.412833333333,1.72500000166667,2,297.22,295.46,3.116667,0.8666666,2017-02-23
2017,54,9.99999999999999e-002,297.7275,0.650833307999999,3,297.91,297.23,1.966667,0,2017-02-23
2017,54,9.99999999999999e-002,297.976833333333,0.167777789833333,4,298.1,297.91,1.6,0,2017-02-23
2017,54,9.99999999999999e-002,298.281,0.456944429333333,5,298.59,298.11,3.55,0,2017-02-23
2017,54,9.99999999999999e-002,299.468333333333,1.73305552066667,6,300.38,298.6,4.2,0,2017-02-23
2017,54,9.99999999999999e-002,301.4505,1.97111108666667,7,302.39,300.41,4.483333,0.4833333,2017-02-23
2017,54,9.99999999999999e-002,303.348333333333,2.34944445333333,8,304.82,302.41,6.366666,0.4666667,2017-02-23
2017,54,9.99999999999999e-002,306.7495,3.648611,9,308.51,304.9,7.333333,1.7,2017-02-23
2017,54,9.99999999999999e-002,310.979666666667,4.59249981666667,10,313.16,308.57,12.71667,1.95,2017-02-23
2017,54,9.99999999999999e-002,314.627833333333,2.127777665,11,315.31,313.23,11.13333,0.4,2017-02-23
2017,54,9.99999999999999e-002,315.471333333333,0.315277782333333,12,315.67,315.33,1.15,0.01666667,2017-02-23
2017,54,9.99999999999999e-002,316.0885,0.628611114,13,316.34,315.69,1.366667,0,2017-02-23
2017,54,9.99999999999999e-002,316.387833333333,5.13888876666667e-002,14,316.41,316.34,0.6166666,0,2017-02-23
2017,54,9.99999999999999e-002,316.41,0,15,316.41,316.41,0,0,2017-02-23
2017,54,9.99999999999999e-002,316.41,0,16,316.41,316.41,0,0,2017-02-23
2017,54,9.99999999999999e-002,316.41,0,17,316.41,316.41,0,0,2017-02-23
2017,54,9.99999999999999e-002,316.41,0,18,316.41,316.41,0,0,2017-02-23
2017,54,9.99999999999999e-002,316.41,0,19,316.41,316.41,0,0,2017-02-23
2017,54,9.99999999999999e-002,316.41,0,20,316.41,316.41,0,0,2017-02-23
2017,54,9.99999999999999e-002,316.41,0,21,316.41,316.41,0,0,2017-02-23
2017,54,9.99999999999999e-002,316.41,0,22,316.41,316.41,0,0,2017-02-23
2017,54,9.99999999999999e-002,316.41,0,23,316.41,316.41,0,0,2017-02-23
2017,55,9.99999999999999e-002,316.41,0,0,316.41,316.41,0,0,2017-02-24
2017,55,9.99999999999999e-002,316.41,0,1,316.41,316.41,0,0,2017-02-24
2017,55,9.99999999999999e-002,316.41,0,2,316.41,316.41,0,0,2017-02-24
2017,55,9.99999999999999e-002,316.41,0,3,316.41,316.41,0,0,2017-02-24
2017,55,9.99999999999999e-002,316.41,0,4,316.41,316.41,0,0,2017-02-24
2017,55,9.99999999999999e-002,316.41,0,5,316.41,316.41,0,0,2017-02-24
2017,55,9.99999999999999e-002,316.41,0,6,316.41,316.41,0,0,2017-02-24
2017,55,9.99999999999999e-002,316.41,0,7,316.41,316.41,0,0,2017-02-24
2017,55,9.99999999999999e-002,316.41,0,8,316.41,316.41,0,0,2017-02-24
2017,55,9.99999999999999e-002,316.41,0,9,316.41,316.41,0,0,2017-02-24
2017,55,9.99999999999999e-002,316.41,0,10,316.41,316.41,0,0,2017-02-24
2017,55,9.99999999999999e-002,316.41,8.33333333333333e-004,11,316.41,316.41,0.05,0,2017-02-24
2017,55,9.99999999999999e-002,316.41,3.61111166666667e-003,12,316.41,316.41,0.2166667,0,2017-02-24
2017,55,9.99999999999999e-002,316.41,0,13,316.41,316.41,0,0,2017-02-24
2017,55,9.99999999999999e-002,316.415833333333,5.55555666666667e-004,14,316.42,316.41,0.01666667,0,2017-02-24
2017,55,9.99999999999999e-002,316.42,0,15,316.42,316.42,0,0,2017-02-24
2017,55,9.99999999999999e-002,316.438833333333,3.52777766666667e-002,16,316.46,316.42,0.45,0,2017-02-24
2017,55,9.99999999999999e-002,316.459999999999,0,17,316.46,316.46,0,0,2017-02-24
2017,55,9.99999999999999e-002,316.469666666666,1.94444466666667e-003,18,316.48,316.46,0.08333334,0,2017-02-24
2017,55,9.99999999999999e-002,316.48,8.33333333333333e-004,19,316.48,316.48,0.05,0,2017-02-24
2017,55,9.99999999999999e-002,316.505833333333,0.119999998333333,20,316.62,316.48,1.35,0,2017-02-24
2017,55,9.99999999999999e-002,316.861333333333,0.278611090166667,21,316.91,316.63,3.266666,0,2017-02-24
2017,55,9.99999999999999e-002,316.922,0.0319444455,22,316.96,316.91,0.4,0,2017-02-24
2017,55,9.99999999999999e-002,317.277833333333,0.354166636333333,23,317.32,317,2.766666,0,2017-02-24
2017,56,9.99999999999999e-002,317.462333333334,0.1938888885,0,317.54,317.32,1.1,0,2017-02-25
2017,56,9.99999999999999e-002,317.543166666667,0.0336111055,1,317.59,317.54,1.083333,0,2017-02-25
2017,56,9.99999999999999e-002,318.0345,1.63722217866667,2,319.26,317.64,12.55,0,2017-02-25
2017,56,9.99999999999999e-002,320.058333333333,1.01972219383333,3,320.32,319.26,6.966667,0,2017-02-25
2017,56,9.99999999999999e-002,321.659333333333,3.3944443745,4,323.76,320.35,11.8,0.01666667,2017-02-25
2017,56,9.99999999999999e-002,323.960333333333,0.303888876333333,5,324.09,323.79,1.583333,0,2017-02-25
2017,56,9.99999999999999e-002,324.269833333333,0.469444436166667,6,324.6,324.09,4.866666,0,2017-02-25
2017,56,9.99999999999999e-002,325.1755,1.11333333666667,7,325.77,324.61,4.233333,0,2017-02-25
2017,56,9.99999999999999e-002,326.778,1.82805547833333,8,327.66,325.78,5.433333,0.1833333,2017-02-25
2017,56,9.99999999999999e-002,328.3385,0.991944443,9,328.68,327.69,4.233333,0,2017-02-25
2017,56,9.99999999999999e-002,328.916833333333,0.324166669666667,10,329.04,328.69,2.416667,0,2017-02-25
2017,56,9.99999999999999e-002,329.084166666667,0.067222223,11,329.11,329.04,0.8,0,2017-02-25
2017,56,9.99999999999999e-002,329.121333333333,1.02777781666667e-002,12,329.13,329.11,0.2,0,2017-02-25
2017,56,9.99999999999999e-002,329.141333333333,5.77777798333333e-002,13,329.19,329.13,1.116667,0,2017-02-25
2017,56,9.99999999999999e-002,329.19,0,14,329.19,329.19,0,0,2017-02-25
2017,56,9.99999999999999e-002,329.19,0,15,329.19,329.19,0,0,2017-02-25
2017,56,9.99999999999999e-002,329.19,0,16,329.19,329.19,0,0,2017-02-25
2017,56,9.99999999999999e-002,329.19,0,17,329.19,329.19,0,0,2017-02-25
2017,56,9.99999999999999e-002,329.19,0,18,329.19,329.19,0,0,2017-02-25
2017,56,9.99999999999999e-002,329.19,0,19,329.19,329.19,0,0,2017-02-25
2017,56,9.99999999999999e-002,329.19,0,20,329.19,329.19,0,0,2017-02-25
2017,56,9.99999999999999e-002,329.19,0,21,329.19,329.19,0,0,2017-02-25
2017,56,9.99999999999999e-002,329.19,0,22,329.19,329.19,0,0,2017-02-25
2017,56,9.99999999999999e-002,329.19,0,23,329.19,329.19,0,0,2017-02-25
2017,57,9.99999999999999e-002,329.19,0,0,329.19,329.19,0,0,2017-02-26
2017,57,9.99999999999999e-002,329.19,0,1,329.19,329.19,0,0,2017-02-26
2017,57,9.99999999999999e-002,329.19,0,2,329.19,329.19,0,0,2017-02-26
2017,57,9.99999999999999e-002,329.19,0,3,329.19,329.19,0,0,2017-02-26
2017,57,9.99999999999999e-002,329.19,0,4,329.19,329.19,0,0,2017-02-26
2017,57,9.99999999999999e-002,329.19,0,5,329.19,329.19,0,0,2017-02-26
2017,57,9.99999999999999e-002,329.19,0,6,329.19,329.19,0,0,2017-02-26
2017,57,9.99999999999999e-002,329.201499999999,1.33333338333333e-002,7,329.21,329.19,0.5,0,2017-02-26
2017,57,9.99999999999999e-002,330.119833333333,1.0711111225,8,330.32,329.22,6.65,0,2017-02-26
2017,57,9.99999999999999e-002,330.389833333333,0.124999997833333,9,330.46,330.32,1.5,0,2017-02-26
2017,57,9.99999999999999e-002,330.479666666666,0.064444443,10,330.54,330.46,0.4666667,0,2017-02-26
2017,57,9.99999999999999e-002,330.985,0.624722236833333,11,331.21,330.56,3.1,0,2017-02-26
2017,57,9.99999999999999e-002,331.874666666667,1.61638886083333,12,332.9,331.21,5.683333,0,2017-02-26
2017,57,9.99999999999999e-002,334.087833333333,2.516944405,13,335.49,332.94,6.816666,0.1166667,2017-02-26
2017,57,9.99999999999999e-002,336.105333333333,0.7941666645,14,336.26,335.58,6.05,0,2017-02-26
2017,57,9.99999999999999e-002,336.493166666667,0.665833317,15,336.96,336.26,6.383333,0,2017-02-26
2017,57,9.99999999999999e-002,337.617833333334,0.823333327333333,16,337.8,336.96,8.15,0,2017-02-26
2017,57,9.99999999999999e-002,337.8,0,17,337.8,337.8,0,0,2017-02-26
2017,57,9.99999999999999e-002,337.8,0,18,337.8,337.8,0,0,2017-02-26
2017,57,9.99999999999999e-002,337.976,1.09805547783333,19,338.91,337.8,7.933333,0,2017-02-26
2017,57,9.99999999999999e-002,338.957666666666,4.52777703333333e-002,20,338.96,338.92,1.083333,0,2017-02-26
2017,57,9.99999999999999e-002,338.959999999999,0,21,338.96,338.96,0,0,2017-02-26
2017,57,9.99999999999999e-002,338.966,0.0083333335,22,338.97,338.96,0.35,0,2017-02-26
2017,57,9.99999999999999e-002,338.97,0,23,338.97,338.97,0,0,2017-02-26
2017,58,9.99999999999999e-002,338.97,0,0,338.97,338.97,0,0,2017-02-27
2017,58,9.99999999999999e-002,338.982,0.0149999995,1,338.99,338.97,0.6,0,2017-02-27
2017,58,9.99999999999999e-002,338.99,0,2,338.99,338.99,0,0,2017-02-27
2017,58,9.99999999999999e-002,338.99,0,3,338.99,338.99,0,0,2017-02-27
2017,58,9.99999999999999e-002,338.99,0,4,338.99,338.99,0,0,2017-02-27
2017,58,9.99999999999999e-002,338.99,0,5,338.99,338.99,0,0,2017-02-27
2017,58,9.99999999999999e-002,338.99,0,6,338.99,338.99,0,0,2017-02-27
2017,58,9.99999999999999e-002,338.99,0,7,338.99,338.99,0,0,2017-02-27
2017,58,9.99999999999999e-002,338.99,0,8,338.99,338.99,0,0,2017-02-27
2017,58,9.99999999999999e-002,338.99,0,9,338.99,338.99,0,0,2017-02-27
2017,58,9.99999999999999e-002,338.99,0,10,338.99,338.99,0,0,2017-02-27
2017,58,9.99999999999999e-002,338.99,0,11,338.99,338.99,0,0,2017-02-27
2017,58,9.99999999999999e-002,338.99,0,12,338.99,338.99,0,0,2017-02-27
2017,58,9.99999999999999e-002,338.99,0,13,338.99,338.99,0,0,2017-02-27
2017,58,9.99999999999999e-002,338.99,0,14,338.99,338.99,0,0,2017-02-27
2017,58,9.99999999999999e-002,338.99,0,15,338.99,338.99,0,0,2017-02-27
2017,58,9.99999999999999e-002,338.99,0,16,338.99,338.99,0,0,2017-02-27
2017,58,9.99999999999999e-002,338.99,0,17,338.99,338.99,0,0,2017-02-27
2017,58,9.99999999999999e-002,338.99,0,18,338.99,338.99,0,0,2017-02-27
2017,58,9.99999999999999e-002,338.99,0,19,338.99,338.99,0,0,2017-02-27
2017,58,9.99999999999999e-002,338.99,0,20,338.99,338.99,0,0,2017-02-27
2017,58,9.99999999999999e-002,338.99,0,21,338.99,338.99,0,0,2017-02-27
2017,58,9.99999999999999e-002,338.99,0,22,338.99,338.99,0,0,2017-02-27
2017,58,9.99999999999999e-002,338.99,0,23,338.99,338.99,0,0,2017-02-27
2017,59,9.99999999999999e-002,338.99,0,0,338.99,338.99,0,0,2017-02-28
2017,59,9.99999999999999e-002,338.99,0,1,338.99,338.99,0,0,2017-02-28
2017,59,9.99999999999999e-002,338.99,0,2,338.99,338.99,0,0,2017-02-28
2017,59,9.99999999999999e-002,338.99,0,3,338.99,338.99,0,0,2017-02-28
2017,59,9.99999999999999e-002,338.99,0,4,338.99,338.99,0,0,2017-02-28
2017,59,9.99999999999999e-002,338.99,0,5,338.99,338.99,0,0,2017-02-28
2017,59,9.99999999999999e-002,338.99,0,6,338.99,338.99,0,0,2017-02-28
2017,59,9.99999999999999e-002,338.99,0,7,338.99,338.99,0,0,2017-02-28
2017,59,9.99999999999999e-002,338.99,0,8,338.99,338.99,0,0,2017-02-28
2017,59,9.99999999999999e-002,338.99,0,9,338.99,338.99,0,0,2017-02-28
2017,59,9.99999999999999e-002,338.99,0,10,338.99,338.99,0,0,2017-02-28
2017,59,9.99999999999999e-002,338.99,0,11,338.99,338.99,0,0,2017-02-28
2017,59,9.99999999999999e-002,338.99,0,12,338.99,338.99,0,0,2017-02-28
2017,59,9.99999999999999e-002,338.99,0,13,338.99,338.99,0,0,2017-02-28
2017,59,9.99999999999999e-002,338.99,0,14,338.99,338.99,0,0,2017-02-28
2017,59,9.99999999999999e-002,338.99,0,15,338.99,338.99,0,0,2017-02-28
2017,59,9.99999999999999e-002,338.99,0,16,338.99,338.99,0,0,2017-02-28
2017,59,9.99999999999999e-002,338.99,0,17,338.99,338.99,0,0,2017-02-28
2017,59,9.99999999999999e-002,338.99,0,18,338.99,338.99,0,0,2017-02-28
2017,59,9.99999999999999e-002,338.99,0,19,338.99,338.99,0,0,2017-02-28
2017,59,9.99999999999999e-002,338.99,0,20,338.99,338.99,0,0,2017-02-28
2017,59,9.99999999999999e-002,338.99,0,21,338.99,338.99,0,0,2017-02-28
2017,59,9.99999999999999e-002,338.99,0,22,338.99,338.99,0,0,2017-02-28
2017,59,9.99999999999999e-002,338.99,0,23,338.99,338.99,0,0,2017-02-28
2017,60,9.99999999999999e-002,338.99,0,0,338.99,338.99,0,0,2017-03-01
2017,60,9.99999999999999e-002,338.99,0,1,338.99,338.99,0,0,2017-03-01
2017,60,9.99999999999999e-002,338.99,0,2,338.99,338.99,0,0,2017-03-01
2017,60,9.99999999999999e-002,338.99,0,3,338.99,338.99,0,0,2017-03-01
2017,60,9.99999999999999e-002,338.99,0,4,338.99,338.99,0,0,2017-03-01
2017,60,9.99999999999999e-002,338.99,0,5,338.99,338.99,0,0,2017-03-01
2017,60,9.99999999999999e-002,338.99,0,6,338.99,338.99,0,0,2017-03-01
2017,60,9.99999999999999e-002,338.99,0,7,338.99,338.99,0,0,2017-03-01
2017,60,9.99999999999999e-002,338.99,0,8,338.99,338.99,0,0,2017-03-01
2017,60,9.99999999999999e-002,338.99,0,9,338.99,338.99,0,0,2017-03-01
2017,60,9.99999999999999e-002,338.99,0,10,338.99,338.99,0,0,2017-03-01
2017,60,9.99999999999999e-002,338.99,0,11,338.99,338.99,0,0,2017-03-01
2017,60,9.99999999999999e-002,338.99,0,12,338.99,338.99,0,0,2017-03-01
2017,60,9.99999999999999e-002,338.99,0,13,338.99,338.99,0,0,2017-03-01
2017,60,9.99999999999999e-002,338.99,0,14,338.99,338.99,0,0,2017-03-01
2017,60,9.99999999999999e-002,338.99,0,15,338.99,338.99,0,0,2017-03-01
2017,60,9.99999999999999e-002,338.99,0,16,338.99,338.99,0,0,2017-03-01
2017,60,9.99999999999999e-002,338.99,0,17,338.99,338.99,0,0,2017-03-01
2017,60,9.99999999999999e-002,338.99,0,18,338.99,338.99,0,0,2017-03-01
2017,60,9.99999999999999e-002,338.99,0,19,338.99,338.99,0,0,2017-03-01
2017,60,9.99999999999999e-002,338.99,0,20,338.99,338.99,0,0,2017-03-01
2017,60,9.99999999999999e-002,338.99,0,21,338.99,338.99,0,0,2017-03-01
2017,60,9.99999999999999e-002,338.99,0,22,338.99,338.99,0,0,2017-03-01
2017,60,9.99999999999999e-002,338.99,0,23,338.99,338.99,0,0,2017-03-01
2017,61,9.99999999999999e-002,338.99,0,0,338.99,338.99,0,0,2017-03-02
2017,61,9.99999999999999e-002,338.99,0,1,338.99,338.99,0,0,2017-03-02
2017,61,9.99999999999999e-002,338.99,0,2,338.99,338.99,0,0,2017-03-02
2017,61,9.99999999999999e-002,338.99,0,3,338.99,338.99,0,0,2017-03-02
2017,61,9.99999999999999e-002,338.99,0,4,338.99,338.99,0,0,2017-03-02
2017,61,9.99999999999999e-002,338.99,0,5,338.99,338.99,0,0,2017-03-02
2017,61,9.99999999999999e-002,338.99,0,6,338.99,338.99,0,0,2017-03-02
2017,61,9.99999999999999e-002,338.99,0,7,338.99,338.99,0,0,2017-03-02
2017,61,9.99999999999999e-002,338.99,0,8,338.99,338.99,0,0,2017-03-02
2017,61,9.99999999999999e-002,338.99,0,9,338.99,338.99,0,0,2017-03-02
2017,61,9.99999999999999e-002,338.99,0,10,338.99,338.99,0,0,2017-03-02
2017,61,9.99999999999999e-002,339.003666666666,0.021666665,11,339.01,338.99,0.8666666,0,2017-03-02
2017,61,9.99999999999999e-002,339.0165,8.33333333333333e-003,12,339.02,339.01,0.5,0,2017-03-02
2017,61,9.99999999999999e-002,339.02,0,13,339.02,339.02,0,0,2017-03-02
2017,61,9.99999999999999e-002,339.02,0,14,339.02,339.02,0,0,2017-03-02
2017,61,9.99999999999999e-002,339.02,0,15,339.02,339.02,0,0,2017-03-02
2017,61,9.99999999999999e-002,339.02,0,16,339.02,339.02,0,0,2017-03-02
2017,61,9.99999999999999e-002,339.025166666667,4.72222218333333e-002,17,339.08,339.02,0.7499999,0,2017-03-02
2017,61,9.99999999999999e-002,339.298833333333,0.231944449,18,339.32,339.1,5.3,0,2017-03-02
2017,61,9.99999999999999e-002,339.32,0,19,339.32,339.32,0,0,2017-03-02
2017,61,9.99999999999999e-002,339.32,0,20,339.32,339.32,0,0,2017-03-02
2017,61,9.99999999999999e-002,339.32,0,21,339.32,339.32,0,0,2017-03-02
2017,61,9.99999999999999e-002,339.32,0,22,339.32,339.32,0,0,2017-03-02
2017,61,9.99999999999999e-002,339.32,0,23,339.32,339.32,0,0,2017-03-02
2017,62,9.99999999999999e-002,339.32,0,0,339.32,339.32,0,0,2017-03-03
2017,62,9.99999999999999e-002,339.32,0,1,339.32,339.32,0,0,2017-03-03
2017,62,9.99999999999999e-002,339.32,0,2,339.32,339.32,0,0,2017-03-03
2017,62,9.99999999999999e-002,339.32,0,3,339.32,339.32,0,0,2017-03-03
2017,62,9.99999999999999e-002,339.32,0,4,339.32,339.32,0,0,2017-03-03
2017,62,9.99999999999999e-002,339.32,0,5,339.32,339.32,0,0,2017-03-03
2017,62,9.99999999999999e-002,339.32,0,6,339.32,339.32,0,0,2017-03-03
2017,62,9.99999999999999e-002,339.32,0,7,339.32,339.32,0,0,2017-03-03
2017,62,9.99999999999999e-002,339.32,0,8,339.32,339.32,0,0,2017-03-03
2017,62,9.99999999999999e-002,339.32,0,9,339.32,339.32,0,0,2017-03-03
2017,62,9.99999999999999e-002,339.32,0,10,339.32,339.32,0,0,2017-03-03
2017,62,9.99999999999999e-002,339.32,0,11,339.32,339.32,0,0,2017-03-03
2017,62,9.99999999999999e-002,339.32,0,12,339.32,339.32,0,0,2017-03-03
2017,62,9.99999999999999e-002,339.32,0,13,339.32,339.32,0,0,2017-03-03
2017,62,9.99999999999999e-002,339.32,0,14,339.32,339.32,0,0,2017-03-03
2017,62,9.99999999999999e-002,339.32,0,15,339.32,339.32,0,0,2017-03-03
2017,62,9.99999999999999e-002,339.32,0,16,339.32,339.32,0,0,2017-03-03
2017,62,9.99999999999999e-002,339.32,0,17,339.32,339.32,0,0,2017-03-03
2017,62,9.99999999999999e-002,339.32,0,18,339.32,339.32,0,0,2017-03-03
2017,62,9.99999999999999e-002,339.416,0.399166663,19,339.76,339.32,1.95,0,2017-03-03
2017,62,9.99999999999999e-002,340.071666666667,0.450833318666667,20,340.26,339.78,2.333333,0,2017-03-03
2017,62,9.99999999999999e-002,340.392,0.137777781833333,21,340.4,340.28,2.016667,0,2017-03-03
2017,62,9.99999999999999e-002,340.480333333333,8.72222228333333e-002,22,340.52,340.4,0.4,0,2017-03-03
2017,62,9.99999999999999e-002,340.550166666667,3.75000021666667e-002,23,340.59,340.52,0.2166667,0,2017-03-03
2017,63,9.99999999999999e-002,340.59,0,0,340.59,340.59,0,0,2017-03-04
2017,63,9.99999999999999e-002,340.59,0,1,340.59,340.59,0,0,2017-03-04
2017,63,9.99999999999999e-002,340.59,0,2,340.59,340.59,0,0,2017-03-04
2017,63,9.99999999999999e-002,340.59,0,3,340.59,340.59,0,0,2017-03-04
2017,63,9.99999999999999e-002,340.893,0.8638889005,4,341.52,340.59,3.05,0,2017-03-04
2017,63,9.99999999999999e-002,342.480666666667,2.257777675,5,343.83,341.57,4.9,0.2166667,2017-03-04
2017,63,9.99999999999999e-002,345.841166666667,4.49611093333333,6,348.39,343.88,7.816666,1.5,2017-03-04
2017,63,9.99999999999999e-002,351.0395,4.44416644,7,352.85,348.46,8.4,0.6333333,2017-03-04
2017,63,9.99999999999999e-002,352.8965,4.38888916666667e-002,8,352.9,352.86,0.7333333,0,2017-03-04
2017,63,9.99999999999999e-002,352.907833333333,3.86111183333333e-002,9,352.94,352.9,1.116667,0,2017-03-04
2017,63,9.99999999999999e-002,352.94,0,10,352.94,352.94,0,0,2017-03-04
2017,63,9.99999999999999e-002,352.94,0,11,352.94,352.94,0,0,2017-03-04
2017,63,9.99999999999999e-002,352.94,0,12,352.94,352.94,0,0,2017-03-04
